Prod. year,Levy,Mileage,Engine volume,Manufacturer,Model,Fuel type,Leather interior,Gear box type,Category,Price
2004,2342,13700.0,2.200000047683716,BMW,320,Petrol,No,Manual,Sedan,8500
2008,2908,360059.0,5.599999904632568,NISSAN,Armada,Petrol,Yes,Automatic,Jeep,784
2012,503,108480.0,1.5,TOYOTA,Prius C,Hybrid,No,Automatic,Sedan,17092
2015,308,49272.0,1.5,HONDA,Civic,Hybrid,Yes,Automatic,Sedan,4861
2010,1811,357246.0,4.599999904632568,LEXUS,GX 470,Petrol,Yes,Automatic,Jeep,40142
2016,730,115031.0,1.600000023841858,SSANGYONG,Actyon,Petrol,Yes,Automatic,Jeep,32311
2013,1194,112000.0,4.0,TOYOTA,4Runner LIMITED,Petrol,Yes,Tiptronic,Jeep,61154
2012,642,72960.0,2.0,CHEVROLET,Malibu,Petrol,Yes,Automatic,Sedan,21410
2013,779,124184.0,2.5,TOYOTA,Camry,Hybrid,Yes,Automatic,Sedan,392
2012,781,118882.0,2.5,TOYOTA,Camry,Hybrid,No,Tiptronic,Sedan,13015
2011,871,1111111111.0,1.7999999523162842,TOYOTA,Prius,Hybrid,No,Automatic,Hatchback,50
2009,1145,130000.0,3.0,MERCEDES-BENZ,C 300,Petrol,Yes,Tiptronic,Sedan,18817
2013,474,103000.0,1.399999976158142,CHEVROLET,Volt,Plug-in Hybrid,No,Automatic,Hatchback,19130
2013,640,74000.0,2.0,KIA,Optima,Petrol,Yes,Tiptronic,Sedan,24462
2012,780,99200.0,3.5999999046325684,PORSCHE,Cayenne,Petrol,Yes,Tiptronic,Jeep,58959
2005,2652,251000.0,2.4000000953674316,TOYOTA,Alphard,LPG,No,Automatic,Minivan,17249
2007,1408,158000.0,2.200000047683716,FORD,Transit,Diesel,No,Manual,Microbus,16618
2013,834,158870.0,2.700000047683716,TOYOTA,Tacoma,Petrol,Yes,Automatic,Jeep,314
2013,447,112405.0,1.2999999523162842,HONDA,FIT,Hybrid,Yes,Automatic,Universal,9593
1998,1700,11111.0,2.5,FORD,Transit,Diesel,No,Manual,Microbus,9408
2013,640,320554.0,2.0,FORD,Fusion,Hybrid,Yes,Automatic,Sedan,4077
2016,730,181997.0,1.600000023841858,NISSAN,Juke,Petrol,Yes,Automatic,Jeep,2117
2018,1079,18754.0,2.0,TOYOTA,CHR,Petrol,Yes,Automatic,Jeep,6272
2013,729,107000.0,3.0,AUDI,A6 premium plus,Petrol,Yes,Tiptronic,Sedan,34497
2016,2297,17584.0,5.5,MERCEDES-BENZ,GLE 63 AMG,Petrol,Yes,Automatic,Jeep,6272
2011,707,91678.0,2.0,HYUNDAI,Sonata,Petrol,Yes,Automatic,Sedan,13495
2011,871,177600.0,1.7999999523162842,HYUNDAI,Elantra,Petrol,No,Tiptronic,Sedan,17249
2012,531,152000.0,1.600000023841858,HYUNDAI,Elantra,Petrol,Yes,Automatic,Sedan,19676
2014,777,115417.0,2.5,HYUNDAI,H1,Diesel,Yes,Automatic,Minivan,34406
2001,2443,230000.0,2.0,MERCEDES-BENZ,E 36 AMG,Petrol,No,Manual,Sedan,10036
2013,729,117000.0,3.0,BMW,335,Petrol,Yes,Automatic,Sedan,37633
2014,639,346470.0,2.0,HYUNDAI,Sonata,LPG,Yes,Automatic,Sedan,11604
2003,2046,182000.0,2.5,BMW,3.25E+48,Petrol,Yes,Tiptronic,Sedan,10976
2012,642,230000.0,2.0,CHEVROLET,Orlando,Diesel,Yes,Automatic,Jeep,12980
2015,765,93304.0,2.0,MERCEDES-BENZ,GLA 250,Petrol,Yes,Automatic,Jeep,5018
2002,1797,155000.0,2.0,MITSUBISHI,Airtrek,Petrol,No,Tiptronic,Universal,7840
2014,1384,124893.0,4.699999809265137,MERCEDES-BENZ,CLS 55 AMG,Petrol,Yes,Tiptronic,Sedan,51746
2013,729,94400.0,2.0,VOLKSWAGEN,Jetta,Petrol,No,Tiptronic,Sedan,16308
2012,781,214098.0,2.5,TOYOTA,Camry,Hybrid,Yes,Automatic,Sedan,4077
2005,2652,216000.0,4.400000095367432,BMW,X5,LPG,Yes,Tiptronic,Jeep,10663
2008,1347,93281.0,2.5,HYUNDAI,H1,Diesel,Yes,Automatic,Minivan,13454
2014,639,129927.0,2.0,HYUNDAI,Santa FE,Diesel,Yes,Automatic,Jeep,35344
2012,697,170000.0,2.200000047683716,MERCEDES-BENZ,Vito,Diesel,No,Automatic,Minivan,30000
2018,1046,19000.0,2.5,TOYOTA,Camry,Petrol,Yes,Tiptronic,Sedan,57077
2012,475,83545.0,1.399999976158142,FIAT,500L LONG,Petrol,No,Automatic,Coupe,10036
2014,584,93000.0,1.7999999523162842,NISSAN,Juke,Petrol,No,Automatic,Sedan,16621
2017,738,31109.0,1.399999976158142,CHEVROLET,Cruze LT,Petrol,No,Automatic,Sedan,16308
2013,502,105000.0,1.5,TOYOTA,Aqua,Petrol,Yes,Automatic,Hatchback,25669
2013,585,114510.0,1.7999999523162842,HYUNDAI,Elantra,Petrol,Yes,Automatic,Sedan,1646
2006,993,235000.0,1.2999999523162842,MITSUBISHI,Colt,Petrol,No,Tiptronic,Hatchback,7840
2015,1036,38415.0,2.799999952316284,BMW,328,Petrol,Yes,Tiptronic,Sedan,37006
1997,5679,0.0,1.7999999523162842,BMW,318,Petrol,No,Manual,Sedan,5959
2003,2046,0.0,3.0,MITSUBISHI,Eclipse,Petrol,Yes,Manual,Coupe,9408
1998,1700,271050.0,1.600000023841858,OPEL,Astra,Petrol,No,Manual,Hatchback,7000
2013,751,0.0,2.4000000953674316,KIA,Optima,Hybrid,Yes,Automatic,Sedan,784
2010,1067,79000.0,2.5,LEXUS,HS 250h,Petrol,Yes,Automatic,Sedan,23207
2016,924,80000.0,1.600000023841858,HYUNDAI,Accent,Petrol,No,Tiptronic,Sedan,21326
2013,502,154000.0,1.5,TOYOTA,Aqua,Petrol,Yes,Automatic,Hatchback,10873
2001,2443,250000.0,3.0,BMW,X5,LPG,Yes,Automatic,Jeep,11447
2015,697,141875.0,1.7999999523162842,VOLKSWAGEN,Passat,Petrol,Yes,Automatic,Sedan,2430
2015,1273,79080.0,3.5,MERCEDES-BENZ,ML 350,Diesel,Yes,Automatic,Jeep,22894
2011,490,172997.0,1.2999999523162842,HONDA,Insight,Hybrid,No,Variator,Hatchback,13328
2013,751,111930.0,2.4000000953674316,HYUNDAI,Sonata,Petrol,Yes,Automatic,Sedan,4077
2014,749,195069.0,2.4000000953674316,CHEVROLET,Captiva,Petrol,Yes,Automatic,Jeep,862
2009,1405,229854.0,3.0,BMW,X5,Diesel,Yes,Automatic,Jeep,78
2015,765,99106.0,2.0,HYUNDAI,Santa FE,Diesel,Yes,Automatic,Jeep,52959
2011,862,122000.0,2.5,SUBARU,Forester,Petrol,No,Automatic,Jeep,16308
2015,765,650556.0,2.0,HYUNDAI,Sonata,LPG,Yes,Automatic,Sedan,12544
2013,640,95000.0,2.0,HYUNDAI,Santa FE,Diesel,Yes,Automatic,Jeep,40983
2014,473,120000.0,1.399999976158142,CHEVROLET,Cruze,Petrol,Yes,Automatic,Sedan,11917
1996,1481,0.0,1.7000000476837158,VOLKSWAGEN,Golf 3,Diesel,No,Manual,Goods wagon,3300
2014,639,384418.0,2.0,HYUNDAI,Sonata,LPG,Yes,Automatic,Sedan,11604
2016,891,66776.0,2.0,LEXUS,RC F,Petrol,Yes,Automatic,Coupe,3293
2015,1273,91899.0,3.5,TOYOTA,Highlander,Petrol,Yes,Automatic,Jeep,11133
2012,642,71172.0,2.0,KIA,Optima,Petrol,Yes,Automatic,Sedan,7997
2016,924,85000.0,1.600000023841858,TOYOTA,Prius,Hybrid,No,Automatic,Hatchback,32929
2012,1058,285186.0,3.5,TOYOTA,Highlander,Petrol,Yes,Automatic,Jeep,9565
2011,871,10900.0,1.2999999523162842,HONDA,FIT,Petrol,No,Variator,Hatchback,10506
2012,642,135965.0,2.0,CHEVROLET,Malibu,Petrol,Yes,Automatic,Sedan,25456
2012,448,321269.0,1.2999999523162842,HONDA,Insight,Hybrid,Yes,Automatic,Hatchback,784
2002,1797,150000.0,2.0,VOLKSWAGEN,Golf,Petrol,No,Automatic,Hatchback,5645
2015,765,72369.0,2.0,HYUNDAI,Sonata,LPG,Yes,Automatic,Sedan,13485
2018,1079,38282.0,2.0,BMW,114,Petrol,Yes,Automatic,Sedan,10192
2011,871,130000.0,3.5999999046325684,CHRYSLER,300 LIMITED,Petrol,Yes,Tiptronic,Sedan,22580
2016,891,96877.0,2.0,MAZDA,Mazda 3 SPORT,Petrol,No,Automatic,Sedan,13799
1996,1481,777777.0,2.0,MERCEDES-BENZ,E 200,CNG,No,Manual,Sedan,4704
2010,760,50221.0,1.7999999523162842,CHEVROLET,Cruze,Petrol,Yes,Automatic,Sedan,6743
2008,1434,1000.0,3.0,MERCEDES-BENZ,Sprinter,Diesel,No,Manual,Microbus,40769
2017,481,138459.0,2.0,HYUNDAI,Sonata,Hybrid,Yes,Automatic,Sedan,7213
2014,915,126000.0,3.0,LAND ROVER,Land Rover Sport,Diesel,Yes,Automatic,Jeep,114468
2013,640,35008.0,2.0,KIA,Optima,Petrol,Yes,Automatic,Sedan,12231
2000,2146,320000.0,2.700000047683716,MERCEDES-BENZ,E 270,Diesel,Yes,Tiptronic,Sedan,12858
2012,781,214098.0,2.5,TOYOTA,Camry,Hybrid,No,Automatic,Sedan,23521
2012,781,320000.0,2.5,TOYOTA,Camry,Petrol,Yes,Tiptronic,Sedan,21953
2011,707,121581.0,2.0,HYUNDAI,Santa FE,Diesel,Yes,Automatic,Jeep,28927
2007,1282,63558.0,2.0,CHEVROLET,Captiva,Diesel,Yes,Automatic,Jeep,8311
2019,1077,10003.0,2.0,TOYOTA,CHR,Petrol,Yes,Automatic,Jeep,188
2014,684,120000.0,3.0,TOYOTA,Land Cruiser Prado,Diesel,No,Automatic,Jeep,83107
2012,780,180000.0,1.5,HONDA,Civic,Hybrid,Yes,Variator,Sedan,18817
2009,790,112282.0,1.600000023841858,DAEWOO,Lacetti,Petrol,Yes,Automatic,Sedan,5488
2003,2046,223014.0,3.0,BMW,530,Petrol,Yes,Manual,Sedan,14113
2005,1356,146300.0,1.600000023841858,OPEL,Combo,CNG,No,Manual,Goods wagon,8781
2012,919,145227.0,3.0,MERCEDES-BENZ,ML 350,Diesel,Yes,Automatic,Jeep,157
2007,1310,300000.0,1.5,TOYOTA,Prius,Hybrid,Yes,Variator,Sedan,11604
2014,684,338000.0,3.799999952316284,FORD,Taurus,LPG,Yes,Automatic,Sedan,13485
2013,1055,106604.0,3.5,FORD,Explorer,Petrol,Yes,Automatic,Jeep,43360
2008,1434,150000.0,1.5,TOYOTA,Prius,Petrol,Yes,Automatic,Sedan,14113
2015,426,127771.0,1.0,CHEVROLET,Spark,Petrol,Yes,Automatic,Hatchback,12134
2011,1018,275862.0,3.0,MERCEDES-BENZ,ML 350,Diesel,Yes,Automatic,Jeep,470
2018,1872,71194.0,3.5999999046325684,CHEVROLET,Impala,Petrol,Yes,Automatic,Sedan,3293
2014,639,185000.0,2.0,VOLKSWAGEN,Jetta,Petrol,Yes,Tiptronic,Sedan,9408
2012,780,175000.0,1.7999999523162842,TOYOTA,Prius,Petrol,No,Automatic,Sedan,18189
2006,1569,98000.0,1.7000000476837158,MERCEDES-BENZ,B 170 B Class,Petrol,Yes,Tiptronic,Sedan,10192
2006,1569,260000.0,3.200000047683716,AUDI,A6,Petrol,Yes,Tiptronic,Sedan,14113
2002,1797,150000.0,2.0,HONDA,Cr-v,CNG,No,Automatic,Jeep,12231
2010,836,183631.0,2.0,HYUNDAI,Santa FE,Diesel,Yes,Automatic,Jeep,20817
2018,781,39466.0,1.399999976158142,CHEVROLET,Cruze,Petrol,Yes,Automatic,Sedan,941
2011,1327,127000.0,4.0,NISSAN,Pathfinder,Petrol,Yes,Tiptronic,Jeep,19500
2017,1017,89000.0,2.0,HYUNDAI,Elantra,Petrol,No,Automatic,Sedan,20385
2013,1055,138038.0,3.5,LEXUS,RX 450,Hybrid,Yes,Automatic,Jeep,1019
2012,781,314373.0,2.5,TOYOTA,Camry,Hybrid,Yes,Automatic,Sedan,392
2019,1325,7000.0,2.5,TOYOTA,Camry,Petrol,Yes,Automatic,Sedan,65858
2002,1797,256000.0,2.799999952316284,VOLKSWAGEN,Passat,Petrol,Yes,Tiptronic,Sedan,6586
2006,2108,171000.0,2.9000000953674316,KIA,Carnival,Diesel,No,Manual,Minivan,11290
2003,2046,212000.0,3.200000047683716,MERCEDES-BENZ,CLK 320,Petrol,Yes,Automatic,Sedan,11917
2008,289,220474.0,0.4000000059604645,FORD,Escape,Hybrid,Yes,Automatic,Jeep,282
2014,684,69000.0,1.5,TOYOTA,Prius C,Hybrid,Yes,Automatic,Hatchback,17249
2011,521,288778.0,1.399999976158142,CHEVROLET,Volt,Hybrid,Yes,Automatic,Hatchback,2666
2015,765,73335.0,2.0,HYUNDAI,Elantra GT,Petrol,Yes,Automatic,Hatchback,17249
2015,1104,196614.0,3.0,BMW,X5,Diesel,Yes,Automatic,Jeep,941
2016,971,94638.0,2.200000047683716,SSANGYONG,REXTON,Diesel,Yes,Automatic,Jeep,52106
2013,502,113000.0,1.5,HONDA,FIT,Petrol,Yes,Automatic,Hatchback,12027
2015,765,348486.0,2.0,HYUNDAI,Sonata,LPG,Yes,Automatic,Sedan,12231
2008,1434,142000.0,3.5,MERCEDES-BENZ,E 350,Petrol,Yes,Tiptronic,Sedan,24462
2016,891,87091.0,2.0,MERCEDES-BENZ,GLA 250,Petrol,Yes,Tiptronic,Jeep,53941
2014,1266,136000.0,1.5,HONDA,FIT,Hybrid,No,Variator,Hatchback,10349
2013,729,120000.0,1.5,HONDA,FIT,Petrol,No,Variator,Hatchback,11290
2015,1273,79080.0,3.5,MERCEDES-BENZ,ML 350,Diesel,Yes,Automatic,Jeep,22894
2011,871,103000.0,2.4000000953674316,KIA,Optima,Petrol,Yes,Automatic,Sedan,17249
2015,765,99200.0,2.0,HYUNDAI,Sonata,Petrol,Yes,Automatic,Sedan,29166
2014,1356,81894.0,4.599999904632568,MERCEDES-BENZ,GL 450,Petrol,Yes,Automatic,Jeep,8781
2013,640,97000.0,2.0,FORD,Fusion Hybrid,Hybrid,No,Variator,Sedan,19287
2014,684,120000.0,2.4000000953674316,HYUNDAI,Santa FE,Petrol,No,Tiptronic,Jeep,35124
2013,530,106000.0,1.600000023841858,NISSAN,Juke,Petrol,No,Automatic,Jeep,17562
2014,1053,132349.0,3.5,MERCEDES-BENZ,E 350,Diesel,Yes,Automatic,Sedan,31047
2012,780,142000.0,2.0,VOLKSWAGEN,Golf TDI,Diesel,Yes,Automatic,Sedan,21639
2015,765,59342.0,2.0,FORD,Focus se,Petrol,No,Automatic,Sedan,18189
2003,2046,140203.0,1.5,HONDA,Fit Aria,Petrol,No,Automatic,Hatchback,7000
1997,5679,11111.0,1.399999976158142,OPEL,Corsa,Petrol,No,Manual,Sedan,3500
2010,1067,240000.0,1.600000023841858,TOYOTA,Prius,Petrol,No,Automatic,Sedan,35
2008,1850,364523.0,3.5,LEXUS,RX 400,Hybrid,Yes,Automatic,Jeep,941
2017,1034,59805.0,2.299999952316284,FORD,Mustang ecoboost,Petrol,No,Tiptronic,Coupe,48610
2009,790,163560.0,1.600000023841858,CHEVROLET,Lacetti,Petrol,Yes,Automatic,Sedan,12861
2009,1054,180000.0,2.200000047683716,MERCEDES-BENZ,Viano,Diesel,Yes,Manual,Minivan,28852
2013,751,117000.0,2.4000000953674316,CHEVROLET,Malibu eco,Hybrid,Yes,Tiptronic,Sedan,14113
2018,1327,20930.0,2.5,HYUNDAI,H1,LPG,Yes,Automatic,Universal,66197
2010,1067,0.0,2.5,FORD,Fusion,Petrol,No,Automatic,Sedan,13172
2015,799,99000.0,1.7999999523162842,VOLKSWAGEN,Passat,Petrol,Yes,Tiptronic,Sedan,17249
2003,2046,117000.0,2.5,NISSAN,Skyline,Petrol,No,Automatic,Sedan,5000
2012,780,162000.0,1.5,TOYOTA,Prius C,Petrol,Yes,Automatic,Hatchback,21326
2010,986,78436.0,2.4000000953674316,HYUNDAI,Grandeur,Petrol,Yes,Automatic,Sedan,8938
2010,836,130339.0,2.0,HYUNDAI,Tucson,Diesel,Yes,Automatic,Jeep,7213
2015,425,22831.0,1.0,KIA,Picanto,Petrol,Yes,Automatic,Sedan,17249
1995,1964,100000.0,3.0,BMW,530,Petrol,Yes,Manual,Sedan,7840
2014,473,88886.0,1.399999976158142,CHEVROLET,Cruze,Petrol,No,Automatic,Sedan,12544
2017,1249,60000.0,2.5,TOYOTA,RAV 4,Petrol,Yes,Automatic,Jeep,50178
2013,729,45000.0,3.5,NISSAN,Quest,CNG,Yes,Automatic,Minivan,34497
2009,878,167219.0,1.7999999523162842,TOYOTA,Prius,Hybrid,No,Automatic,Hatchback,13485
2016,891,70194.0,2.0,MAZDA,Mazda 3,Petrol,No,Automatic,Sedan,15053
2003,2046,178000.0,1.5,HONDA,FIT,Petrol,No,Variator,Hatchback,94
2016,1091,48800.0,2.5,HYUNDAI,H1,Diesel,Yes,Automatic,Minivan,42218
2005,2652,272000.0,4.0,NISSAN,Pathfinder,Petrol,No,Tiptronic,Jeep,17249
2012,919,229966.0,3.0,BMW,X5,Diesel,Yes,Automatic,Jeep,14583
2013,502,77000.0,1.5,TOYOTA,Prius,Hybrid,No,Variator,Sedan,20071
2016,1091,40877.0,2.5,HYUNDAI,H1,Diesel,Yes,Automatic,Universal,30326
2008,1750,334414.0,3.299999952316284,TOYOTA,Highlander,Hybrid,Yes,Automatic,Sedan,12544
2008,1598,213998.0,3.0,MERCEDES-BENZ,ML 350,Diesel,Yes,Automatic,Jeep,282
2014,639,133923.0,2.0,CHEVROLET,Malibu,Diesel,Yes,Automatic,Sedan,21987
2013,729,124800.0,2.5,VOLKSWAGEN,Passat,Petrol,Yes,Tiptronic,Sedan,21900
2013,447,69219.0,1.2999999523162842,HONDA,FIT,Petrol,Yes,Automatic,Hatchback,5209
2015,799,106112.0,2.0,HYUNDAI,Sonata,Petrol,No,Tiptronic,Sedan,20698
2014,1053,115000.0,3.5,TOYOTA,Highlander,Petrol,Yes,Tiptronic,Jeep,67690
2011,645,276800.0,1.7999999523162842,HYUNDAI,Elantra,Petrol,No,Tiptronic,Sedan,15681
2015,595,122637.0,1.5,TOYOTA,Aqua,Petrol,Yes,Automatic,Hatchback,28015
2015,765,32170.0,2.0,HYUNDAI,Sonata,Petrol,Yes,Automatic,Sedan,57698
2006,1569,106000.0,2.5,TOYOTA,Mark X,Petrol,No,Tiptronic,Sedan,10663
2016,730,29864.0,1.600000023841858,HYUNDAI,Elantra,LPG,Yes,Automatic,Sedan,18503
2010,836,99488.0,2.0,HYUNDAI,Sonata,Petrol,Yes,Automatic,Sedan,13338
2014,639,169189.0,2.0,HYUNDAI,Santa FE,Diesel,Yes,Automatic,Jeep,38311
2008,1195,150000.0,2.200000047683716,FORD,Transit,Diesel,No,Manual,Microbus,11917
2013,502,86262.0,1.5,TOYOTA,Aqua,Petrol,Yes,Automatic,Hatchback,15530
2008,1296,378774.0,2.4000000953674316,TOYOTA,4Runner,Petrol,Yes,Automatic,Jeep,706
2011,707,226544.0,2.0,KIA,Avella,Petrol,Yes,Automatic,Coupe,392
2000,2146,250000.0,1.600000023841858,OPEL,Astra,Petrol,No,Manual,Hatchback,6586
2001,2443,127000.0,2.200000047683716,OPEL,Astra BERTONE,Petrol,Yes,Manual,Coupe,7840
1992,3301,11111.0,2.5,MITSUBISHI,Pajero,Diesel,No,Manual,Jeep,8781
2011,707,100000.0,2.0,MITSUBISHI,Outlander,Petrol,Yes,Tiptronic,Jeep,13998
2014,639,91321.0,2.0,HYUNDAI,Santa FE,Diesel,Yes,Automatic,Jeep,55638
2012,642,78462.0,2.0,SSANGYONG,Korando,Diesel,Yes,Automatic,Jeep,24092
2012,780,100000.0,1.7999999523162842,HYUNDAI,Elantra,Petrol,No,Automatic,Sedan,15367
2014,639,104000.0,2.0,HYUNDAI,Elantra gt,Petrol,Yes,Automatic,Hatchback,17876
2012,642,98000.0,2.0,KIA,Sportage,Diesel,Yes,Automatic,Jeep,15367
2014,528,150743.0,1.600000023841858,HYUNDAI,Accent,Diesel,Yes,Automatic,Sedan,13589
2015,1104,196614.0,3.0,BMW,X5,Diesel,Yes,Automatic,Jeep,3293
2016,1493,43664.0,3.5,HONDA,Pilot,Petrol,Yes,Automatic,Jeep,251
2019,1325,10392.0,2.5,BUICK,Century,Petrol,Yes,Automatic,Sedan,6586
2011,862,232078.0,2.5,HYUNDAI,H1,Diesel,Yes,Automatic,Universal,21103
1994,0,0.0,2.200000047683716,MERCEDES-BENZ,C 220,CNG,No,Manual,Sedan,4704
2010,1399,382746.0,3.5,LEXUS,RX 450,Hybrid,Yes,Automatic,Jeep,314
2015,629,120641.0,1.600000023841858,SSANGYONG,Actyon,Petrol,Yes,Automatic,Jeep,27105
2016,770,25000.0,1.7000000476837158,HYUNDAI,Tucson,Diesel,Yes,Tiptronic,Jeep,45473
2011,1172,119379.0,3.5,MERCEDES-BENZ,E 350,Diesel,Yes,Automatic,Sedan,16621
2016,891,47090.0,2.0,HYUNDAI,Tucson,Diesel,Yes,Automatic,Jeep,36564
2008,843,156000.0,1.5,HONDA,FIT,Petrol,No,Automatic,Sedan,10976
2000,2146,0.0,2.4000000953674316,FORD,Transit,Diesel,No,Manual,Microbus,12544
2017,1249,111643.0,2.5,HYUNDAI,H1,Diesel,Yes,Automatic,Universal,43952
2012,781,90000.0,2.5,TOYOTA,Camry,Petrol,Yes,Automatic,Sedan,21326
2017,831,61803.0,1.600000023841858,FORD,Fiesta,Petrol,Yes,Automatic,Hatchback,5331
2010,1811,155821.0,4.599999904632568,LEXUS,GX 460,Petrol,Yes,Automatic,Jeep,39201
2012,780,168000.0,2.4000000953674316,HYUNDAI,Tucson,Petrol,Yes,Tiptronic,Jeep,24148
2004,2342,0.0,2.5,NISSAN,Presage,LPG,No,Automatic,Minivan,10000
2009,961,64274.0,2.0,CHEVROLET,Cruze,Diesel,Yes,Automatic,Sedan,6743
2011,1172,139934.0,3.5,FORD,Taurus,Petrol,Yes,Automatic,Sedan,20469
2012,448,119000.0,1.2999999523162842,HONDA,Insight,Hybrid,No,Tiptronic,Hatchback,10036
2005,2652,0.0,2.200000047683716,MERCEDES-BENZ,Sprinter,Diesel,Yes,Manual,Microbus,31361
2014,684,137000.0,3.0,TOYOTA,Land Cruiser Prado,Diesel,Yes,Tiptronic,Jeep,84675
2013,729,103000.0,2.5,VOLKSWAGEN,Golf,Petrol,No,Tiptronic,Hatchback,15994
2007,1705,76224.0,2.700000047683716,SSANGYONG,REXTON,Diesel,Yes,Automatic,Jeep,6272
2015,934,145000.0,2.5,NISSAN,Altima,Petrol,No,Automatic,Sedan,25816
2018,1277,16500.0,2.4000000953674316,JEEP,Compass,Petrol,Yes,Automatic,Jeep,42337
2011,862,216000.0,2.5,TOYOTA,Camry,Petrol,No,Tiptronic,Sedan,18189
2012,531,68976.0,1.600000023841858,HYUNDAI,Elantra,Petrol,Yes,Automatic,Sedan,16160
2010,1067,240000.0,1.2999999523162842,HONDA,Insight,Hybrid,No,Automatic,Sedan,14113
2014,639,389854.0,2.0,HYUNDAI,Sonata,LPG,Yes,Automatic,Sedan,10036
2011,1514,160138.0,4.599999904632568,LEXUS,GX 460,Petrol,Yes,Automatic,Jeep,43278
2005,2652,171531.0,3.5,MERCEDES-BENZ,ML 350,Petrol,Yes,Tiptronic,Jeep,13172
2011,707,164861.0,2.0,HYUNDAI,Sonata,Petrol,Yes,Automatic,Sedan,17484
2012,919,145227.0,3.0,MERCEDES-BENZ,ML 350,Diesel,Yes,Automatic,Jeep,157
1994,0,200000.0,3.200000047683716,MERCEDES-BENZ,G 320,Petrol,Yes,Automatic,Jeep,43905
2009,1145,215000.0,1.7999999523162842,FORD,Transit Connect,Diesel,No,Manual,Goods wagon,10500
2017,2225,69918.0,4.599999904632568,LEXUS,GX 460,Petrol,Yes,Automatic,Jeep,470
2003,2046,197500.0,1.600000023841858,OPEL,Zafira,CNG,No,Manual,Minivan,9408
2015,308,102528.0,1.5,HONDA,FIT,Hybrid,Yes,Automatic,Hatchback,11726
2010,2410,274771.0,6.199999809265137,MERCEDES-BENZ,E 350,Petrol,Yes,Automatic,Sedan,314
2011,871,83000.0,2.4000000953674316,KIA,Optima,Petrol,Yes,Tiptronic,Sedan,19444
2012,586,158000.0,1.7999999523162842,HYUNDAI,Elantra SE,Petrol,No,Tiptronic,Sedan,12544
2014,694,153541.0,2.200000047683716,JAGUAR,XF,Diesel,Yes,Automatic,Sedan,38737
2001,2443,260000.0,2.0,MERCEDES-BENZ,C 180,Petrol,No,Manual,Coupe,8781
2015,765,33034.0,2.0,CHEVROLET,Malibu,LPG,Yes,Automatic,Sedan,15367
2017,738,29094.0,1.399999976158142,CHEVROLET,Cruze,Petrol,Yes,Automatic,Hatchback,18817
2009,1624,109139.0,3.5,MERCEDES-BENZ,E 350,Diesel,Yes,Automatic,Sedan,3450
2014,394,102397.0,2.5,TOYOTA,Camry,Hybrid,Yes,Automatic,Sedan,784
2004,2342,19000.0,1.5,NISSAN,Tiida,Petrol,No,Automatic,Hatchback,50
2015,765,574647.0,2.0,HYUNDAI,Sonata,LPG,Yes,Automatic,Sedan,9722
2010,1399,229904.0,3.5,MERCEDES-BENZ,E 350,Petrol,Yes,Automatic,Sedan,470
2014,333,135451.0,2.0,FORD,Fusion,Hybrid,Yes,Automatic,Sedan,3450
2016,891,161052.0,2.0,HYUNDAI,Santa FE,Diesel,Yes,Automatic,Jeep,37730
1999,3138,1111.0,2.0,HYUNDAI,Elantra,Petrol,No,Automatic,Sedan,2800
2015,629,80377.0,1.600000023841858,HYUNDAI,Elantra,Diesel,Yes,Automatic,Sedan,26149
2015,765,111365.0,2.0,CHEVROLET,Malibu,Diesel,Yes,Automatic,Sedan,25744
2014,501,38161.0,1.5,TOYOTA,Aqua,Petrol,Yes,Automatic,Hatchback,42171
2001,2443,219200.0,2.5999999046325684,OPEL,Vectra ბ,Petrol,Yes,Automatic,Hatchback,3800
2015,1646,102907.0,4.599999904632568,LEXUS,GX 460,Petrol,Yes,Automatic,Jeep,314
2010,1399,186005.0,3.5,LEXUS,RX 450,Hybrid,Yes,Automatic,Jeep,13328
2016,890,26432.0,2.0,KIA,Optima,Petrol,Yes,Automatic,Sedan,20228
2010,1324,264877.0,3.299999952316284,TOYOTA,Highlander,Hybrid,Yes,Automatic,Jeep,4861
2018,1079,37214.0,2.0,TOYOTA,CHR,Petrol,No,Automatic,Jeep,36065
2004,2342,265600.0,4.5,PORSCHE,Cayenne,Petrol,Yes,Tiptronic,Jeep,23521
1998,1700,300000.0,2.5,FORD,Transit,Diesel,No,Manual,Microbus,15053
2012,1268,145000.0,1.5,HONDA,Fred,Petrol,No,Automatic,Minivan,10000
2016,971,14950.0,2.200000047683716,SSANGYONG,REXTON,Diesel,Yes,Automatic,Jeep,53872
2009,1145,0.0,1.7999999523162842,TOYOTA,Prius,Hybrid,No,Automatic,Sedan,13485
2015,1646,188078.0,4.599999904632568,LEXUS,GX 460,Petrol,Yes,Automatic,Jeep,941
2010,761,46527.0,1.7999999523162842,DAEWOO,Lacetti,Petrol,Yes,Automatic,Sedan,10192
2009,966,75644.0,2.0,DAEWOO,Lacetti,Diesel,Yes,Automatic,Sedan,5959
2010,1067,167000.0,2.0,AUDI,A4,Petrol,Yes,Tiptronic,Sedan,17249
2015,1104,110429.0,3.0,MERCEDES-BENZ,CLS 55 AMG,Petrol,Yes,Automatic,Sedan,470
2000,2146,100000.0,2.0,HONDA,Step Wagon,LPG,No,Automatic,Minivan,10000
